,Gene name,Gene type,Gene description
5486,TASL,protein_coding,TLR adaptor interacting with endolysosomal SLC15A4 [Source:HGNC Symbol;Acc:HGNC:25667]
5487,LMF2,protein_coding,lipase maturation factor 2 [Source:HGNC Symbol;Acc:HGNC:25096]
5488,HS6ST3,protein_coding,heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]
5489,CCDC70,protein_coding,coiled-coil domain containing 70 [Source:HGNC Symbol;Acc:HGNC:25303]
5490,PCYT1B,protein_coding,"phosphate cytidylyltransferase 1B, choline [Source:HGNC Symbol;Acc:HGNC:8755]"
5491,GPR18,protein_coding,G protein-coupled receptor 18 [Source:HGNC Symbol;Acc:HGNC:4472]
5492,POT1,protein_coding,protection of telomeres 1 [Source:HGNC Symbol;Acc:HGNC:17284]
5493,MTUS2,protein_coding,microtubule associated scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:20595]
5494,IL18,protein_coding,interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]
5495,ULK3,protein_coding,unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]
5496,MAPKAP1,protein_coding,MAPK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752]
5497,PAF1,protein_coding,"PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]"
5498,TNFSF13B,protein_coding,TNF superfamily member 13b [Source:HGNC Symbol;Acc:HGNC:11929]
5499,POLA1,protein_coding,"DNA polymerase alpha 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9173]"
5500,NCAPH2,protein_coding,non-SMC condensin II complex subunit H2 [Source:HGNC Symbol;Acc:HGNC:25071]
5501,BARHL2,protein_coding,BarH like homeobox 2 [Source:HGNC Symbol;Acc:HGNC:954]
5502,TEX12,protein_coding,testis expressed 12 [Source:HGNC Symbol;Acc:HGNC:11734]
5503,DMAP1,protein_coding,DNA methyltransferase 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18291]
5504,BCO2,protein_coding,beta-carotene oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:18503]
5505,ITGB7,protein_coding,integrin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:6162]
5506,RNF6,protein_coding,ring finger protein 6 [Source:HGNC Symbol;Acc:HGNC:10069]
5507,CLEC19A,protein_coding,C-type lectin domain containing 19A [Source:HGNC Symbol;Acc:HGNC:34522]
5508,GRB7,protein_coding,growth factor receptor bound protein 7 [Source:HGNC Symbol;Acc:HGNC:4567]
5509,TENT5A,protein_coding,terminal nucleotidyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:18345]
5510,CDNF,protein_coding,cerebral dopamine neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:24913]
5511,CCL17,protein_coding,C-C motif chemokine ligand 17 [Source:HGNC Symbol;Acc:HGNC:10615]
5512,MED29,protein_coding,mediator complex subunit 29 [Source:HGNC Symbol;Acc:HGNC:23074]
5513,GTF2A1,protein_coding,general transcription factor IIA subunit 1 [Source:HGNC Symbol;Acc:HGNC:4646]
5514,BVES,protein_coding,blood vessel epicardial substance [Source:HGNC Symbol;Acc:HGNC:1152]
5515,HSPA14,protein_coding,heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]
5516,ZFP36,protein_coding,ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]
5517,SFRP2,protein_coding,secreted frizzled related protein 2 [Source:HGNC Symbol;Acc:HGNC:10777]
5518,ATP8A2,protein_coding,ATPase phospholipid transporting 8A2 [Source:HGNC Symbol;Acc:HGNC:13533]
5519,DNAAF8,protein_coding,dynein axonemal assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:25081]
5520,PLEKHG2,protein_coding,pleckstrin homology and RhoGEF domain containing G2 [Source:HGNC Symbol;Acc:HGNC:29515]
5521,TSPAN5,protein_coding,tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]
5522,FAM229B,protein_coding,family with sequence similarity 229 member B [Source:HGNC Symbol;Acc:HGNC:33858]
5523,RTL1,protein_coding,retrotransposon Gag like 1 [Source:HGNC Symbol;Acc:HGNC:14665]
5524,EIF2S1,protein_coding,eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]
5525,SOX30,protein_coding,SRY-box transcription factor 30 [Source:HGNC Symbol;Acc:HGNC:30635]
5526,ARX,protein_coding,aristaless related homeobox [Source:HGNC Symbol;Acc:HGNC:18060]
5527,FAM184A,protein_coding,family with sequence similarity 184 member A [Source:HGNC Symbol;Acc:HGNC:20991]
5528,CNNM2,protein_coding,cyclin and CBS domain divalent metal cation transport mediator 2 [Source:HGNC Symbol;Acc:HGNC:103]
5529,WASH6P,protein_coding,"WASP family homolog 6, pseudogene [Source:HGNC Symbol;Acc:HGNC:31685]"
5530,CRAMP1,protein_coding,cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]
5531,SFXN1,protein_coding,sideroflexin 1 [Source:HGNC Symbol;Acc:HGNC:16085]
5532,PLEK2,protein_coding,pleckstrin 2 [Source:HGNC Symbol;Acc:HGNC:19238]
5533,DNAH7,protein_coding,dynein axonemal heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:18661]
5534,SMIM19,protein_coding,small integral membrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25166]
5535,AHCYL1,protein_coding,adenosylhomocysteinase like 1 [Source:HGNC Symbol;Acc:HGNC:344]
5536,RPEL1,protein_coding,ribulose-5-phosphate-3-epimerase like 1 [Source:HGNC Symbol;Acc:HGNC:45241]
5537,PPM1K,protein_coding,"protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]"
5538,INA,protein_coding,internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]
5539,PDCL,protein_coding,phosducin like [Source:HGNC Symbol;Acc:HGNC:8770]
5540,PCGF6,protein_coding,polycomb group ring finger 6 [Source:HGNC Symbol;Acc:HGNC:21156]
5541,SCO2,protein_coding,synthesis of cytochrome C oxidase 2 [Source:HGNC Symbol;Acc:HGNC:10604]
5542,PTS,protein_coding,6-pyruvoyltetrahydropterin synthase [Source:HGNC Symbol;Acc:HGNC:9689]
5543,HSDL2,protein_coding,hydroxysteroid dehydrogenase like 2 [Source:HGNC Symbol;Acc:HGNC:18572]
5544,ARHGEF9,protein_coding,Cdc42 guanine nucleotide exchange factor 9 [Source:HGNC Symbol;Acc:HGNC:14561]
5545,TRPS1,protein_coding,transcriptional repressor GATA binding 1 [Source:HGNC Symbol;Acc:HGNC:12340]
5546,RPS16,protein_coding,ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]
5547,TYMP,protein_coding,thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]
5548,BATF,protein_coding,basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958]
5549,TMEM19,protein_coding,transmembrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25605]
5550,FLVCR2,protein_coding,FLVCR heme transporter 2 [Source:HGNC Symbol;Acc:HGNC:20105]
5551,SACS,protein_coding,sacsin molecular chaperone [Source:HGNC Symbol;Acc:HGNC:10519]
5552,GDE1,protein_coding,glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]
5553,ATP5MK,protein_coding,ATP synthase membrane subunit k [Source:HGNC Symbol;Acc:HGNC:30889]
5554,ITGA5,protein_coding,integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]
5555,FNIP2,protein_coding,folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]
5556,PLET1,protein_coding,placenta expressed transcript 1 [Source:HGNC Symbol;Acc:HGNC:30053]
5557,ROR2,protein_coding,receptor tyrosine kinase like orphan receptor 2 [Source:HGNC Symbol;Acc:HGNC:10257]
5558,SUPT5H,protein_coding,"SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]"
5559,C5orf52,protein_coding,chromosome 5 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:35121]
5560,KIF4B,protein_coding,kinesin family member 4B [Source:HGNC Symbol;Acc:HGNC:6322]
5561,CNN3,protein_coding,calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]
5562,CHSY3,protein_coding,chondroitin sulfate synthase 3 [Source:HGNC Symbol;Acc:HGNC:24293]
5563,MTPN,protein_coding,myotrophin [Source:HGNC Symbol;Acc:HGNC:15667]
5564,NPY1R,protein_coding,neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]
5565,CCL22,protein_coding,C-C motif chemokine ligand 22 [Source:HGNC Symbol;Acc:HGNC:10621]
5566,KBTBD8,protein_coding,kelch repeat and BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:30691]
5567,CAPNS2,protein_coding,calpain small subunit 2 [Source:HGNC Symbol;Acc:HGNC:16371]
5568,C5orf46,protein_coding,chromosome 5 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:33768]
5569,SLC35G1,protein_coding,solute carrier family 35 member G1 [Source:HGNC Symbol;Acc:HGNC:26607]
5570,SSMEM1,protein_coding,serine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29580]
5571,GKAP1,protein_coding,G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]
5572,PPP3CC,protein_coding,protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]
5573,UBA3,protein_coding,ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]
5574,TMA16,protein_coding,translation machinery associated 16 homolog [Source:HGNC Symbol;Acc:HGNC:25638]
5575,CSPG4,protein_coding,chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]
5576,VAV3,protein_coding,vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]
5577,POTEC,protein_coding,POTE ankyrin domain family member C [Source:HGNC Symbol;Acc:HGNC:33894]
5578,BMT2,protein_coding,base methyltransferase of 25S rRNA 2 homolog [Source:HGNC Symbol;Acc:HGNC:26475]
5579,DPP10,protein_coding,dipeptidyl peptidase like 10 [Source:HGNC Symbol;Acc:HGNC:20823]
5580,SOWAHA,protein_coding,sosondowah ankyrin repeat domain family member A [Source:HGNC Symbol;Acc:HGNC:27033]
5581,TTLL5,protein_coding,tubulin tyrosine ligase like 5 [Source:HGNC Symbol;Acc:HGNC:19963]
5582,DYNC1LI2,protein_coding,dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]
5583,TEX29,protein_coding,testis expressed 29 [Source:HGNC Symbol;Acc:HGNC:20370]
5584,ACSS3,protein_coding,acyl-CoA synthetase short chain family member 3 [Source:HGNC Symbol;Acc:HGNC:24723]
5585,GOLGA1,protein_coding,golgin A1 [Source:HGNC Symbol;Acc:HGNC:4424]
5586,SEPTIN8,protein_coding,septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]
5587,LIPC,protein_coding,"lipase C, hepatic type [Source:HGNC Symbol;Acc:HGNC:6619]"
5588,COL26A1,protein_coding,collagen type XXVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:18038]
5589,NOC3L,protein_coding,NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034]
5590,KCTD12,protein_coding,potassium channel tetramerization domain containing 12 [Source:HGNC Symbol;Acc:HGNC:14678]
5591,ACOD1,protein_coding,aconitate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:33904]
5592,CLN5,protein_coding,CLN5 intracellular trafficking protein [Source:HGNC Symbol;Acc:HGNC:2076]
5593,PDLIM5,protein_coding,PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]
5594,ANKRD30B,protein_coding,ankyrin repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:24165]
5595,TBC1D12,protein_coding,TBC1 domain family member 12 [Source:HGNC Symbol;Acc:HGNC:29082]
5596,CAMSAP1,protein_coding,calmodulin regulated spectrin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946]
5597,FBXL3,protein_coding,F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]
5598,KLHDC7B,protein_coding,kelch domain containing 7B [Source:HGNC Symbol;Acc:HGNC:25145]
5599,OR4C46,protein_coding,olfactory receptor family 4 subfamily C member 46 [Source:HGNC Symbol;Acc:HGNC:31271]
5600,SYCE3,protein_coding,synaptonemal complex central element protein 3 [Source:HGNC Symbol;Acc:HGNC:35245]
5601,RACGAP1,protein_coding,Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]
5602,CPT1B,protein_coding,carnitine palmitoyltransferase 1B [Source:HGNC Symbol;Acc:HGNC:2329]
5603,OR52L1,protein_coding,olfactory receptor family 52 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:14785]
5604,ZNF212,protein_coding,zinc finger protein 212 [Source:HGNC Symbol;Acc:HGNC:13004]
5605,OR56B4,protein_coding,olfactory receptor family 56 subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:15248]
5606,FNTA,protein_coding,"farnesyltransferase, CAAX box, alpha [Source:HGNC Symbol;Acc:HGNC:3782]"
5607,VTA1,protein_coding,vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954]
5608,TXNDC2,protein_coding,thioredoxin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16470]
5609,TUBB8,protein_coding,tubulin beta 8 class VIII [Source:HGNC Symbol;Acc:HGNC:20773]
5610,SERPINE3,protein_coding,serpin family E member 3 [Source:HGNC Symbol;Acc:HGNC:24774]
5611,VAPA,protein_coding,VAMP associated protein A [Source:HGNC Symbol;Acc:HGNC:12648]
5612,OR8A1,protein_coding,olfactory receptor family 8 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8469]
5613,NT5DC1,protein_coding,5'-nucleotidase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21556]
5614,CHCHD2,protein_coding,coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21645]
5615,STOML1,protein_coding,stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560]
5616,TOX3,protein_coding,TOX high mobility group box family member 3 [Source:HGNC Symbol;Acc:HGNC:11972]
5617,OR56A5,protein_coding,olfactory receptor family 56 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:14792]
5618,PDZRN3,protein_coding,PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]
5619,GUCY1A2,protein_coding,guanylate cyclase 1 soluble subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4684]
5620,FSCN3,protein_coding,fascin actin-bundling protein 3 [Source:HGNC Symbol;Acc:HGNC:3961]
5621,RPL21,protein_coding,ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313]
5622,MBL2,protein_coding,mannose binding lectin 2 [Source:HGNC Symbol;Acc:HGNC:6922]
5623,HGSNAT,protein_coding,heparan-alpha-glucosaminide N-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:26527]
5624,TMEM209,protein_coding,transmembrane protein 209 [Source:HGNC Symbol;Acc:HGNC:21898]
5625,TPD52L1,protein_coding,TPD52 like 1 [Source:HGNC Symbol;Acc:HGNC:12006]
5626,ABCC2,protein_coding,ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]
5627,PIKFYVE,protein_coding,"phosphoinositide kinase, FYVE-type zinc finger containing [Source:HGNC Symbol;Acc:HGNC:23785]"
5628,ERG28,protein_coding,ergosterol biosynthesis 28 homolog [Source:HGNC Symbol;Acc:HGNC:1187]
5629,PIEZO2,protein_coding,piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]
5630,RORB,protein_coding,RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]
5631,DPYD,protein_coding,dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012]
5632,SLC37A2,protein_coding,solute carrier family 37 member 2 [Source:HGNC Symbol;Acc:HGNC:20644]
5633,GPATCH2L,protein_coding,G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210]
5634,METTL21C,protein_coding,"methyltransferase 21C, AARS1 lysine [Source:HGNC Symbol;Acc:HGNC:33717]"
5635,ERCC5,protein_coding,"ERCC excision repair 5, endonuclease [Source:HGNC Symbol;Acc:HGNC:3437]"
5636,TLCD4,protein_coding,TLC domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26477]
5637,CPOX,protein_coding,coproporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:2321]
5638,PTPN3,protein_coding,protein tyrosine phosphatase non-receptor type 3 [Source:HGNC Symbol;Acc:HGNC:9655]
5639,FAM107A,protein_coding,family with sequence similarity 107 member A [Source:HGNC Symbol;Acc:HGNC:30827]
5640,POU3F1,protein_coding,POU class 3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9214]
5641,TIMM50,protein_coding,translocase of inner mitochondrial membrane 50 [Source:HGNC Symbol;Acc:HGNC:23656]
5642,POTEA,protein_coding,POTE ankyrin domain family member A [Source:HGNC Symbol;Acc:HGNC:33893]
5643,LRRC8D,protein_coding,leucine rich repeat containing 8 VRAC subunit D [Source:HGNC Symbol;Acc:HGNC:16992]
5644,DNAJB6,protein_coding,DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]
5645,S1PR1,protein_coding,sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3165]
5646,TLCD5,protein_coding,TLC domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28280]
5647,MELK,protein_coding,maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]
5648,IFT43,protein_coding,intraflagellar transport 43 [Source:HGNC Symbol;Acc:HGNC:29669]
5649,AP4E1,protein_coding,adaptor related protein complex 4 subunit epsilon 1 [Source:HGNC Symbol;Acc:HGNC:573]
5650,ELAPOR1,protein_coding,endosome-lysosome associated apoptosis and autophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:29618]
5651,PPDPFL,protein_coding,pancreatic progenitor cell differentiation and proliferation factor like [Source:HGNC Symbol;Acc:HGNC:31745]
5652,LIPF,protein_coding,"lipase F, gastric type [Source:HGNC Symbol;Acc:HGNC:6622]"
5653,USP47,protein_coding,ubiquitin specific peptidase 47 [Source:HGNC Symbol;Acc:HGNC:20076]
5654,ZCCHC18,protein_coding,zinc finger CCHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:32459]
5655,SLC10A2,protein_coding,solute carrier family 10 member 2 [Source:HGNC Symbol;Acc:HGNC:10906]
5656,CPEB4,protein_coding,cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]
5657,ZNF717,protein_coding,zinc finger protein 717 [Source:HGNC Symbol;Acc:HGNC:29448]
5658,PAGE5,protein_coding,PAGE family member 5 [Source:HGNC Symbol;Acc:HGNC:29992]
5659,CHKB,protein_coding,choline kinase beta [Source:HGNC Symbol;Acc:HGNC:1938]
5660,IL17D,protein_coding,interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]
5661,PLEKHH1,protein_coding,"pleckstrin homology, MyTH4 and FERM domain containing H1 [Source:HGNC Symbol;Acc:HGNC:17733]"
5662,GGACT,protein_coding,gamma-glutamylamine cyclotransferase [Source:HGNC Symbol;Acc:HGNC:25100]
5663,TMEM151B,protein_coding,transmembrane protein 151B [Source:HGNC Symbol;Acc:HGNC:21315]
5664,PJA1,protein_coding,praja ring finger ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:16648]
5665,EOGT,protein_coding,EGF domain specific O-linked N-acetylglucosamine transferase [Source:HGNC Symbol;Acc:HGNC:28526]
5666,SLITRK5,protein_coding,SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]
5667,DLL3,protein_coding,delta like canonical Notch ligand 3 [Source:HGNC Symbol;Acc:HGNC:2909]
5668,ATP11A,protein_coding,ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]
5669,ADGRF1,protein_coding,adhesion G protein-coupled receptor F1 [Source:HGNC Symbol;Acc:HGNC:18990]
5670,LPCAT2,protein_coding,lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]
5671,TAF7L,protein_coding,TATA-box binding protein associated factor 7 like [Source:HGNC Symbol;Acc:HGNC:11548]
5672,VWC2L,protein_coding,von Willebrand factor C domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:37203]
5673,EID2B,protein_coding,EP300 interacting inhibitor of differentiation 2B [Source:HGNC Symbol;Acc:HGNC:26796]
5674,LIPM,protein_coding,lipase family member M [Source:HGNC Symbol;Acc:HGNC:23455]
5675,EID2,protein_coding,EP300 interacting inhibitor of differentiation 2 [Source:HGNC Symbol;Acc:HGNC:28292]
5676,POMK,protein_coding,protein O-mannose kinase [Source:HGNC Symbol;Acc:HGNC:26267]
5677,PNMA8A,protein_coding,PNMA family member 8A [Source:HGNC Symbol;Acc:HGNC:25578]
5678,INTS6L,protein_coding,integrator complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:27334]
5679,EPB41L5,protein_coding,erythrocyte membrane protein band 4.1 like 5 [Source:HGNC Symbol;Acc:HGNC:19819]
5680,LIPN,protein_coding,lipase family member N [Source:HGNC Symbol;Acc:HGNC:23452]
5681,PNMA8B,protein_coding,PNMA family member 8B [Source:HGNC Symbol;Acc:HGNC:29206]
5682,CALM3,protein_coding,calmodulin 3 [Source:HGNC Symbol;Acc:HGNC:1449]
5683,PIGH,protein_coding,phosphatidylinositol glycan anchor biosynthesis class H [Source:HGNC Symbol;Acc:HGNC:8964]
5684,MAP3K8,protein_coding,mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]
5685,TERB1,protein_coding,telomere repeat binding bouquet formation protein 1 [Source:HGNC Symbol;Acc:HGNC:26675]
5686,CCDC178,protein_coding,coiled-coil domain containing 178 [Source:HGNC Symbol;Acc:HGNC:29588]
5687,MAPK8IP2,protein_coding,mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]
5688,PHF20L1,protein_coding,PHD finger protein 20 like 1 [Source:HGNC Symbol;Acc:HGNC:24280]
5689,SMNDC1,protein_coding,survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]
5690,ZFX,protein_coding,zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]
5691,ELF5,protein_coding,E74 like ETS transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3320]
5692,IGFBP6,protein_coding,insulin like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475]
5693,ARG2,protein_coding,arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]
5694,TRMT11,protein_coding,tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]
5695,CYSLTR2,protein_coding,cysteinyl leukotriene receptor 2 [Source:HGNC Symbol;Acc:HGNC:18274]
5696,ATP6V0A4,protein_coding,ATPase H+ transporting V0 subunit a4 [Source:HGNC Symbol;Acc:HGNC:866]
5697,NDST1,protein_coding,N-deacetylase and N-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:7680]
